,Unnamed: 0,Solvent,Solute,COSMO_RS,UNIFAC,mod_UNIFAC_Ly,mod_UNIFAC_Do,Abraham,HSP,Hildebrand,MOSCED,Literature,Ref,Solvent_SMILES,Solute_SMILES,key_ID,solute_idx,solvent_idx,log_gamma_exp,solute_smiles,solvent_smiles,DDB Solute,DDB Solvent,Ensemble_1,Ensemble_2,Ensemble_3,Ensemble_4,Ensemble_5,Ensemble_6,Ensemble_7,Ensemble_8,Ensemble_9,Ensemble_10,Ensemble_11,Ensemble_12,Ensemble_13,Ensemble_14,Ensemble_15,Ensemble_16,Ensemble_17,Ensemble_18,Ensemble_19,Ensemble_20,Ensemble_21,Ensemble_22,Ensemble_23,Ensemble_24,Ensemble_25,Ensemble_26,Ensemble_27,Ensemble_28,Ensemble_29,Ensemble_30,Ensemble_-1
53,53,"1,4-dicyanobutane",Cyclohexane,3.471034341,2.081938422,2.063058062,3.498021566,,1.93441577,3.126321843,,3.200593623,"['[58] ', '[47] ']",N#CCCCCC#N,C1CCCCC1,N#CCCCCC#N C1CCCCC1,1,12,3.200593623,C1CCCCC1,N#CCCCCC#N,1,12,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
54,54,"1,4-dicyanobutane",n-Heptane,4.63579638,2.79971739,2.802754137,4.123255906,,2.987700102,4.456438132,,4.063885355,[58] ,N#CCCCCC#N,CCCCCCC,N#CCCCCC#N CCCCCCC,11,12,4.063885355,CCCCCCC,N#CCCCCC#N,11,12,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
55,55,"1,4-dicyanobutane",Cycloheptane,3.834493803,2.438862711,2.412335957,4.076180592,,,,,3.292126287,[58] ,N#CCCCCC#N,C1CCCCCC1,N#CCCCCC#N C1CCCCCC1,19,12,3.292126287,C1CCCCCC1,N#CCCCCC#N,19,12,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
56,56,"1,4-dicyanobutane",n-Octane,5.156580976,3.120601256,3.137231836,4.470266424,,3.305053521,4.294560609,,4.370712875,[58] ,N#CCCCCC#N,CCCCCCCC,N#CCCCCC#N CCCCCCCC,13,12,4.370712875,CCCCCCCC,N#CCCCCC#N,13,12,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train
57,57,"1,4-dicyanobutane",Cyclooctane,4.150409786,2.775085602,2.751748056,4.643043838,,2.496505786,2.517696473,,3.523415014,[58] ,N#CCCCCC#N,C1CCCCCCC1,N#CCCCCC#N C1CCCCCCC1,20,12,3.523415014,C1CCCCCCC1,N#CCCCCC#N,20,12,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
58,58,"1,4-dicyanobutane",n-Nonane,5.669915405,3.42913675,3.466360708,4.81486369,,3.619261387,4.133084391,,4.700480366,[58] ,N#CCCCCC#N,CCCCCCCCC,N#CCCCCC#N CCCCCCCCC,17,12,4.700480366,CCCCCCCCC,N#CCCCCC#N,17,12,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Test
59,59,"1,4-dicyanobutane",n-Decane,6.180037357,3.727859754,3.791436042,5.157329673,,3.970857791,4.145196092,,4.976733742,[58] ,N#CCCCCC#N,CCCCCCCCCC,N#CCCCCC#N CCCCCCCCCC,21,12,4.976733742,CCCCCCCCCC,N#CCCCCC#N,21,12,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
60,60,"1,4-dicyanobutane",Benzene,1.291983682,0.553885113,0.506817602,0.989541194,,1.348073148,1.880990603,,0.8870925084285713,"['[59] ', '[59] ', '[58] ', '[51] ', '[47] ', '[59] ', '[59] ']",N#CCCCCC#N,c1ccccc1,N#CCCCCC#N c1ccccc1,2,12,0.8870925084285713,c1ccccc1,N#CCCCCC#N,2,12,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
61,61,"1,4-dicyanobutane",Toluene,1.776645831,0.879626748,0.792992516,1.255616037,,1.427916036,2.150598736,,1.280933845,[51] ,N#CCCCCC#N,Cc1ccccc1,N#CCCCCC#N Cc1ccccc1,8,12,1.280933845,Cc1ccccc1,N#CCCCCC#N,8,12,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Test
62,62,"1,4-dicyanobutane",ethylbenzene,2.233235015,1.255616037,1.166270937,1.979621206,,1.947337701,2.38416508,,1.704748092,[51] ,N#CCCCCC#N,CCc1ccccc1,N#CCCCCC#N CCc1ccccc1,9,12,1.704748092,CCc1ccccc1,N#CCCCCC#N,9,12,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
63,63,"1,4-dicyanobutane",2-methyl-2-butene,2.54474665,1.761300262,1.74745921,2.736961545,,1.528227857,4.702024627,,2.533696814,[47] ,N#CCCCCC#N,CC=C(C)C,N#CCCCCC#N CC=C(C)C,3,12,2.533696814,CC=C(C)C,N#CCCCCC#N,3,12,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
64,64,"1,4-dicyanobutane","2-methyl-1,3-butadiene",1.781709133,1.00063188,1.033184483,1.324418957,,,,,1.731655545,[47] ,N#CCCCCC#N,CC(=C)C=C,N#CCCCCC#N CC(=C)C=C,4,12,1.731655545,CC(=C)C=C,N#CCCCCC#N,4,12,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
65,65,"1,4-dicyanobutane",1-hexene,3.086943154,1.83736998,1.83736998,2.949164638,,2.361796953,4.947553489,,2.928523524,[58] ,N#CCCCCC#N,CCCCC=C,N#CCCCCC#N CCCCC=C,22,12,2.928523524,CCCCC=C,N#CCCCCC#N,22,12,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
66,66,"1,4-dicyanobutane",1-heptene,3.561614103,2.173614712,2.173614712,3.310177983,,2.32825284,4.482098188,,3.250374492,[58] ,N#CCCCCC#N,CCCCCC=C,N#CCCCCC#N CCCCCC=C,23,12,3.250374492,CCCCCC=C,N#CCCCCC#N,23,12,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
67,67,"1,4-dicyanobutane",1-octene,4.139955073,2.493205453,2.504709277,3.665610827,,2.509599262,4.264930863,,3.583518938,[58] ,N#CCCCCC#N,CCCCCCC=C,N#CCCCCC#N CCCCCCC=C,24,12,3.583518938,CCCCCCC=C,N#CCCCCC#N,24,12,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
68,68,"1,4-dicyanobutane",1-hexyne,1.814824742,0.783901544,0.78845736,2.085672091,,,,,1.526056303,[58] ,N#CCCCCC#N,CCCCC#C,N#CCCCCC#N CCCCC#C,25,12,1.526056303,CCCCC#C,N#CCCCCC#N,25,12,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Test
69,69,"1,4-dicyanobutane",1-heptyne,2.315501318,1.01523068,1.029619417,2.399711804,,,,,1.814824742,[58] ,N#CCCCCC#N,CCCCCC#C,N#CCCCCC#N CCCCCC#C,26,12,1.814824742,CCCCCC#C,N#CCCCCC#N,26,12,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
70,70,"1,4-dicyanobutane",1-octyne,2.800933195,1.241268589,1.278152203,2.718000532,,,,,2.159868791,[58] ,N#CCCCCC#N,CCCCCCC#C,N#CCCCCC#N CCCCCCC#C,27,12,2.159868791,CCCCCCC#C,N#CCCCCC#N,27,12,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
71,71,"1,4-dimethylpiperazine",Cyclohexane,0.292669614,0.113328685,0.122217633,0.385262401,,,,,0.246860078,[60] ,CN1CCN(C)CC1,C1CCCCC1,CN1CCN(C)CC1 C1CCCCC1,1,13,0.246860078,C1CCCCC1,CN1CCN(C)CC1,1,13,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
72,72,"1,4-dimethylpiperazine",n-Heptane,0.405465108,0.223143551,0.182321557,0.104360015,,,,,0.350656872,[60] ,CN1CCN(C)CC1,CCCCCCC,CN1CCN(C)CC1 CCCCCCC,11,13,0.350656872,CCCCCCC,CN1CCN(C)CC1,11,13,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Train,Valid,Valid,Train,Train,Train
73,73,"1,4-dioxane",n-Pentane,1.261297871,1.667706821,1.418277407,1.124929597,1.558144618,0.841567186,1.10856262,1.601405741,1.668134396,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCC,C1COCCO1 CCCCC,5,14,1.668134396,CCCCC,C1COCCO1,5,14,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
74,74,"1,4-dioxane",n-Hexane,1.427916036,1.935859813,1.62924054,1.278152203,1.702928256,0.88376754,0.970778917,1.650579856,1.8351067176666664,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCCC,C1COCCO1 CCCCCC,0,14,1.8351067176666664,CCCCCC,C1COCCO1,0,14,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
75,75,"1,4-dioxane",Cyclohexane,1.223775432,1.919859472,1.378766095,1.091923301,1.393766376,0.343589704,0.329303747,1.232560261,1.5338427876666667,"['[54] ', '[61] ', '[61] ']",C1COCCO1,C1CCCCC1,C1COCCO1 C1CCCCC1,1,14,1.5338427876666667,C1CCCCC1,C1COCCO1,1,14,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
76,76,"1,4-dioxane",2-methylpentane,1.366091654,1.937301775,1.627277831,1.278152203,1.719188776,,,1.785070481,1.824472638,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCC(C)C,C1COCCO1 CCCC(C)C,10,14,1.824472638,CCCC(C)C,C1COCCO1,10,14,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
77,77,"1,4-dioxane",n-Heptane,1.58514522,2.183801557,1.830980182,1.427916036,1.840549633,0.90825856,0.837247525,1.728109442,1.957373698,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCCCC,C1COCCO1 CCCCCCC,11,14,1.957373698,CCCCCCC,C1COCCO1,11,14,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
78,78,"1,4-dioxane","2,4-dimethylpentane",1.456286733,2.187174241,1.827769907,1.427916036,1.838961071,,,1.989243274,1.9734400743333331,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CC(C)CC(C)C,C1COCCO1 CC(C)CC(C)C,12,14,1.9734400743333331,CC(C)CC(C)C,C1COCCO1,12,14,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
79,79,"1,4-dioxane",n-Octane,1.742219024,2.415020522,2.026831591,1.572773928,2.0255132,0.97455964,0.783901544,1.811562097,2.124527518,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCCCCC,C1COCCO1 CCCCCCCC,13,14,2.124527518,CCCCCCCC,C1COCCO1,13,14,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
80,80,"1,4-dioxane","2,3,4-trimethylpentane",1.499623046,2.420368129,2.021547563,1.572773928,1.717395054,,,,1.9557768353333331,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CC(C)C(C)C(C)C,C1COCCO1 CC(C)C(C)C(C)C,14,14,1.9557768353333331,CC(C)C(C)C(C)C,C1COCCO1,14,14,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
81,81,"1,4-dioxane","2,5-dimethylhexane",1.638996715,2.418588769,2.024193067,1.572773928,,,,,2.141241943,[54] ,C1COCCO1,CC(C)CCC(C)C,C1COCCO1 CC(C)CCC(C)C,15,14,2.141241943,CC(C)CCC(C)C,C1COCCO1,15,14,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
82,82,"1,4-dioxane",ethylcyclohexane,1.499623046,2.437115986,1.785070481,1.327075001,,,,1.547562509,1.8513177746666667,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCC1CCCCC1,C1COCCO1 CCC1CCCCC1,16,14,1.8513177746666667,CCC1CCCCC1,C1COCCO1,16,14,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
83,83,"1,4-dioxane",n-Nonane,1.894616855,2.634762405,2.219203484,1.713797928,2.289499853,1.029619417,0.722705983,1.884034745,2.2881586473333333,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCCCCCC,C1COCCO1 CCCCCCCCC,17,14,2.2881586473333333,CCCCCCCCC,C1COCCO1,17,14,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Valid,Valid,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train
84,84,"1,4-dioxane","2,5-dimethylheptane",1.761300262,2.637627737,2.215937286,1.713797928,,,,,1.887069649,[61] ,C1COCCO1,CCC(C)CCC(C)C,C1COCCO1 CCC(C)CCC(C)C,28,14,1.887069649,CCC(C)CCC(C)C,C1COCCO1,28,14,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
85,85,"1,4-dioxane",Toluene,0.246860078,1.196948189,0.425267735,-0.198450939,0.463734016,0.067658648,0.039220713,0.131028262,0.165514438,[61] ,C1COCCO1,Cc1ccccc1,C1COCCO1 Cc1ccccc1,8,14,0.165514438,Cc1ccccc1,C1COCCO1,8,14,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
86,86,"1,4-dioxane",Ethanol,0.802001585,0.824175443,0.832909123,0.760805829,1.150572028,0.518793793,0.940007258,1.004301609,0.91228271,[61] ,C1COCCO1,CCO,C1COCCO1 CCO,29,14,0.91228271,CCO,C1COCCO1,29,14,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Train
87,87,"1,4-dioxane",2-Butanone,0.173953307,0.488580015,0.31481074,0.029558802,0.470003629,0.322083499,-0.105360516,0.21511138,0.223143551,[61] ,C1COCCO1,CCC(C)=O,C1COCCO1 CCC(C)=O,30,14,0.223143551,CCC(C)=O,C1COCCO1,30,14,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
88,88,"1,4-dioxane",triethylamine,0.904218151,2.121063216,1.769854634,1.137833002,1.383791231,0.31481074,0.148420005,1.391281903,1.217875709,[61] ,C1COCCO1,CCN(CC)CC,C1COCCO1 CCN(CC)CC,31,14,1.217875709,CCN(CC)CC,C1COCCO1,31,14,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
89,89,"1,5-dicyanopentane",n-Hexane,3.431726587,2.086913557,2.089391873,3.202339856,,,,,3.417398761,[47] ,N#CCCCCCC#N,CCCCCC,N#CCCCCCC#N CCCCCC,0,15,3.417398761,CCCCCC,N#CCCCCCC#N,0,15,Train,Train,Valid,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Test
90,90,"1,5-dicyanopentane",Cyclohexane,2.87807423,1.743968805,1.745715531,2.925309809,,,,,2.840247371,[47] ,N#CCCCCCC#N,C1CCCCC1,N#CCCCCCC#N C1CCCCC1,1,15,2.840247371,C1CCCCC1,N#CCCCCCC#N,1,15,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
91,91,"1,5-dicyanopentane",Benzene,0.936093359,0.350656872,0.343589704,0.712949808,,,,,0.512823626,[47] ,N#CCCCCCC#N,c1ccccc1,N#CCCCCCC#N c1ccccc1,2,15,0.512823626,c1ccccc1,N#CCCCCCC#N,2,15,Valid,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
92,92,"1,5-dicyanopentane",2-methyl-2-butene,2.05796251,1.446918983,1.44926916,2.280339484,,,,,2.158714723,[47] ,N#CCCCCCC#N,CC=C(C)C,N#CCCCCCC#N CC=C(C)C,3,15,2.158714723,CC=C(C)C,N#CCCCCCC#N,3,15,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
93,93,"1,5-dicyanopentane","2-methyl-1,3-butadiene",1.410986974,0.760805829,0.819779831,1.026041596,,,,,1.393766376,[47] ,N#CCCCCCC#N,CC(=C)C=C,N#CCCCCCC#N CC(=C)C=C,4,15,1.393766376,CC(=C)C=C,N#CCCCCCC#N,4,15,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
94,94,"1,5-Dimethylpyrrolidinone",n-Pentane,1.437462648,,,,,,,1.964311234,1.93874166,[62] ,CC1CCC(=O)N1C,CCCCC,CC1CCC(=O)N1C CCCCC,5,16,1.93874166,CCCCC,CC1CCC(=O)N1C,5,16,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train
95,95,"1,5-Dimethylpyrrolidinone",n-Hexane,1.669591835,,,,,,,2.141241943,2.194999882,[62] ,CC1CCC(=O)N1C,CCCCCC,CC1CCC(=O)N1C CCCCCC,0,16,2.194999882,CCCCCC,CC1CCC(=O)N1C,0,16,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
96,96,"1,5-Dimethylpyrrolidinone",Cyclohexane,1.403642999,,,,,,,1.640936579,1.638996715,[62] ,CC1CCC(=O)N1C,C1CCCCC1,CC1CCC(=O)N1C C1CCCCC1,1,16,1.638996715,C1CCCCC1,CC1CCC(=O)N1C,1,16,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Test
97,97,"1,5-Dimethylpyrrolidinone",n-Heptane,1.888583654,,,,,,,2.337952237,2.23644529,[62] ,CC1CCC(=O)N1C,CCCCCCC,CC1CCC(=O)N1C CCCCCCC,11,16,2.23644529,CCCCCCC,CC1CCC(=O)N1C,11,16,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
98,98,"1,5-Dimethylpyrrolidinone",n-Octane,2.105352923,,,,,,,2.53449015,2.406945108,[62] ,CC1CCC(=O)N1C,CCCCCCCC,CC1CCC(=O)N1C CCCCCCCC,13,16,2.406945108,CCCCCCCC,CC1CCC(=O)N1C,13,16,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
99,99,"1,5-Dimethylpyrrolidinone",Benzene,0.076961041,,,,,,,-0.072570693,-0.116533816,[62] ,CC1CCC(=O)N1C,c1ccccc1,CC1CCC(=O)N1C c1ccccc1,2,16,-0.116533816,c1ccccc1,CC1CCC(=O)N1C,2,16,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
100,100,"1,5-Dimethylpyrrolidinone",Toluene,0.329303747,,,,,,,0.139761942,0.104360015,[62] ,CC1CCC(=O)N1C,Cc1ccccc1,CC1CCC(=O)N1C Cc1ccccc1,8,16,0.104360015,Cc1ccccc1,CC1CCC(=O)N1C,8,16,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Test
101,101,"1,5-Dimethylpyrrolidinone",1-pentene,0.850150929,,,,,,,1.410986974,1.401182974,[62] ,CC1CCC(=O)N1C,CCCC=C,CC1CCC(=O)N1C CCCC=C,32,16,1.401182974,CCCC=C,CC1CCC(=O)N1C,32,16,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
102,102,"1,5-Dimethylpyrrolidinone",1-hexene,1.078409581,,,,,,,1.671473303,1.560247668,[62] ,CC1CCC(=O)N1C,CCCCC=C,CC1CCC(=O)N1C CCCCC=C,22,16,1.560247668,CCCCC=C,CC1CCC(=O)N1C,22,16,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
103,103,"1,5-Dimethylpyrrolidinone",cyclohexene,0.875468737,,,,,,,,1.124929597,[62] ,CC1CCC(=O)N1C,C1CCC=CC1,CC1CCC(=O)N1C C1CCC=CC1,33,16,1.124929597,C1CCC=CC1,CC1CCC(=O)N1C,33,16,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
104,104,"1,5-Dimethylpyrrolidinone",1-heptene,1.280933845,,,,,,,,1.665818246,[62] ,CC1CCC(=O)N1C,CCCCCC=C,CC1CCC(=O)N1C CCCCCC=C,23,16,1.665818246,CCCCCC=C,CC1CCC(=O)N1C,23,16,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
105,105,"1,5-Dimethylpyrrolidinone",1-octene,1.521698998,,,,,,,1.940179474,1.798404012,[62] ,CC1CCC(=O)N1C,CCCCCCC=C,CC1CCC(=O)N1C CCCCCCC=C,24,16,1.798404012,CCCCCCC=C,CC1CCC(=O)N1C,24,16,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
106,106,"1,5-dimethylpyrrolidone",Tetrahydrofuran,0.19062036,,,,,,,0.198850859,0.300104592,[62] ,CC1CCC(=O)N1C,C1CCOC1,CC1CCC(=O)N1C C1CCOC1,34,16,0.300104592,C1CCOC1,CC1CCC(=O)N1C,34,16,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Test
107,107,"1,5-dimethylpyrrolidone",methyl tert-butyl ether,0.58221562,,,,,,,1.00063188,0.993251773,[62] ,CC1CCC(=O)N1C,CC(C)(C)OC,CC1CCC(=O)N1C CC(C)(C)OC,35,16,0.993251773,CC(C)(C)OC,CC1CCC(=O)N1C,35,16,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
108,108,"1,5-dimethylpyrrolidone",ethyl tert-butyl ether,0.783901544,,,,,,,,1.337629189,[62] ,CC1CCC(=O)N1C,CCOC(C)(C)C,CC1CCC(=O)N1C CCOC(C)(C)C,36,16,1.337629189,CCOC(C)(C)C,CC1CCC(=O)N1C,36,16,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Test
